id,text,Offensive,HateSpeech
6524,@USER خليك في بلدك الاصلي يا مشرد بكره مالك مكان انت وامثالك في قطر وبترجع للزبالة الي طلعت منها👞,OFF,HS1
6525,النووم قاعد يتعبني نفسياً 🤦‍♀️🔪,NOT_OFF,NOT_HS
6526,مش بحب اصحي من النوم مضاايق 😡😞,NOT_OFF,NOT_HS
6527,@USER الطيور على اشكالها يالواطي تقع<LF>😷😷😷😷😷,OFF,NOT_HS
6528,@USER في محيط مجتمعي بحكم ان منطقتي تخلو من المعارض الفنيّه للاسف👎🏻,NOT_OFF,NOT_HS
6529,1:47<LF>أحلى شي لما يخلص الدوام بدري <LF>ولكن المصيبه اذا كلمتي السواق وقال انا فيه تاخير 2 ونص هنا تموتين 😞😞<LF><LF>مالك الا تلعبين لودو لين يجي السواق 😤😤 URL,NOT_OFF,NOT_HS
6530,@USER الحياء بلا شك<LF>وأشد ما أكره <LF>المائلات المميلات <LF>الجريئات الوقحات<LF>المبديات لزينتهن<LF>الخاضعات بأقوالهن<LF>تخرج متعطرة<LF>وتمشي متكسرة <LF>👎🏻👎🏻👎🏻😡,OFF,HS6
6531,RT @USER زمان كان بيقولنا ان الى بيفتح المقص ويقفله كتير او يسبه مفتوح يجب النكد😔<LF>تقريبا فى حد نسى المقص مفتوح🐸,NOT_OFF,NOT_HS
6532,@USER وجع وجع وجع لعدوك شقصدك اميرووووه 👊🏻😂 URL,NOT_OFF,NOT_HS
6533,@USER مشهور؟قف مي الخلطه لابد اصيرمثلك الآن 😡😤🚶,NOT_OFF,NOT_HS
6534,كل هم ولا هم العرس وكل الم ولا الم الضرس 👎,NOT_OFF,NOT_HS
6535,@USER انشهد طلعي فضايحهم فشلونا في كل مكان يخقون ع اي احد حتى ع العجايز 😡😡😡👊👊👊,OFF,NOT_HS
6536,مو قتهاا الحين 🔪,NOT_OFF,NOT_HS
6537,@USER المفروض المتقاعدين يصرفون لهم حبوب منوم 😣 ما ينامووون,NOT_OFF,NOT_HS
6538,RT @USER مصطلحات مهمه بالكريبتو 👇🏼<LF><LF>FUD<LF>انك تخاف السعر ينزل فيك تحت الارض 😤<LF>Fomo<LF>تخاف تروح عليك التخفيضات 😂<LF>HoDL<LF>امسك ارضك ولا تبيع ب…,NOT_OFF,NOT_HS
6539,RT @USER لازل العضو الحقير الحوت<LF>يزرع الفتنه بين الشعب<LF>اعتقد اوسخ عضو<LF>ب تاريخ المجالس<LF>قدام الشيك يصير🐕<LF>كثر ماتقول قذر اشويه<LF>حسب…,OFF,NOT_HS
6540,RT @USER كل سنه وانتو طيبن وعيد سعيد عليكم وعلى الامه الاسلاميه وكل سنه وانتو اقرب الى ربنا😍🐑🐑🕋 URL,NOT_OFF,NOT_HS
6541,#بايع_الكليجا<LF>لسه المستشرفيين بتاق نباح من الليل حتى<LF>النهار  🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶😂😂😂😂😂😂ههههههههه,OFF,NOT_HS
6542,RT @USER #عمانيون_بلا_وظايف15<LF>😡وظفونا يالله عن اطلع الزير سالم  <LF><LF>😬وايد متحمسه 😂,NOT_OFF,NOT_HS
6543,اللي يصورون نفسهم وهم ينصحون البنات ترى اشكالكم مقززه 🤮<LF> #بايع_الكليجا,OFF,NOT_HS
6544,@USER بعض الاساتذه فيهم مرض نفسي قسم بالله عمى صدق 🙂🔪💔.,OFF,NOT_HS
6545,@USER المصريين اللي بيدافعوا عن بلادهم ورافضين تطاول حيزبونه ولا ليها قيمه <LF>اكيد انضف من ال👞 الزعلان وداخل يبطبللها #بلوك_ليليان_داوود,OFF,NOT_HS
6546,@USER اما نامق 😂    صبح صبح يااهلاوي👈💚👎,NOT_OFF,NOT_HS
6547,RT @USER 💩 بعينك URL,OFF,NOT_HS
6548,@USER احسن المفروض من زمان بشهر ١٠ بنسوق تخيلي تكوني في حال سبيلك وفجأة مدرعمه عليك سيارة بسبب الجوال خير😡😡😡🔪,NOT_OFF,NOT_HS
6549,@USER افا تدعم الشواذ 👎🏻,NOT_OFF,NOT_HS
6550,بترعب من الكلاب 🐶,NOT_OFF,NOT_HS
6551,@USER كلن يقول نفسي نفسي ..<LF>وساخه وقله ادب 👎🏻👎🏻.,OFF,NOT_HS
6552,@USER اي والله وع 😷,NOT_OFF,NOT_HS
6553,كسم الفليبيين واللى منها يلااا فى ايه 😠,OFF,HS1
6554,@USER المشكله تحجب جميع الرسائل بما فيها البنوك و ابشر👎🏼,NOT_OFF,NOT_HS
6555,يا ان فيكم استشراف ما كأنكم انبطحتوا عند رؤى الصبان وبنت ترامب والهندية ع الاقل لا تناقضون انفسكم عيييب😷#بايع_الكليجا,OFF,NOT_HS
6556,يادي الفضيحة أم حناجل ... يادي الجُرسة أم جلاجل ....😡😡😡😡 URL,NOT_OFF,NOT_HS
6557,@USER اسكت ساكت خالص مش عاجب اتكلم مش عاجب اعمل ايه اضربلك مهندس الكهربا الى عندكم ✋👊👊👊,OFF,NOT_HS
6558,"17,280 الف ريال اعطيها اي احد<LF>بالشارع ولو م اعرفه ولا اصرفها في <LF>مشاهدة مباراة اي كانت 🙂👊🏼<LF>#بدت_حجوزات_كاس_العالم URL",NOT_OFF,NOT_HS
6559,@USER السجاير فلستك ياوحش 😂😂👊 ربنا يتوب عليك منها ان شاء الله,NOT_OFF,NOT_HS
6560,خيير تعالوو مانبي خصمم💔💔🔪🔪,NOT_OFF,NOT_HS
6561,@USER متشكرين😂😂👊👊ناقصه هي سده نفس 👊👊,NOT_OFF,NOT_HS
6562,@USER لو صار بيكون انجاز 😣,NOT_OFF,NOT_HS
6563,@USER عاد مره عطوه فوق حجمه تخلف قسم 🤢,OFF,NOT_HS
6564,@USER بنات السعوديه تاج راسك ومتربيات ومحتشمات  وحافطين انفسنا وبيوتنا  وبكل مجتمع فيه الخبيث والطيب فالاتعمم اوك 🔪💦,OFF,NOT_HS
6565,"RT @USER صاحية من النوم فيني محنة , منو يطفيها ؟!🙈🙉🙊<LF>#كس #محنة #ممحونة #كسيِ #مكوة #طيز #شيميل #بنوتي #ليز #سحاق #ديوث #دياثة #قحبة #م…",OFF,NOT_HS
6566,يارب البرد يموت 🤧🤒😷,NOT_OFF,NOT_HS
6567,@USER لاتشد حيل عاد 😡,NOT_OFF,NOT_HS
6568,@USER في انحدار 👎🏻🤲🏻,NOT_OFF,NOT_HS
6569,صقع جداً 😷,NOT_OFF,NOT_HS
6570,@USER كادي اثقلي شوي 😠,NOT_OFF,NOT_HS
6571,@USER قصدك التوأم صح🤮🤮🤮🤢,NOT_OFF,NOT_HS
6572,RT @USER انتوا ليه مش حاطين نتيجة أولى انجلش وسط كل النتايج الـِ ظهرت دى 🐸 URL,NOT_OFF,NOT_HS
6573,@USER الله ياخذذذذذه العاهه مقررررف 😷👎🏻,OFF,NOT_HS
6574,@USER ياسلاااام تعال طلعني من المدرسة 😭😭<LF>وخذبي لفة وبعدها ننزل نفطر <LF>👊😑فيني العبرة,NOT_OFF,NOT_HS
6575,@USER جداً لدرجه احسه معلم رياضيات 😭🤮,NOT_OFF,NOT_HS
6576,@USER ليام بلحاله سواد 😷,NOT_OFF,NOT_HS
6577,@USER تعلمت أنك مهما كنت مخلص فلن تصل لأنك لست منافق .. لم يعد يصل إلا المنافقون 👎🏽,NOT_OFF,NOT_HS
6578,@USER يخرب بيتك شموديك الخفجي😂👊🏻,OFF,NOT_HS
6579,ايش المفجعه هاذي عيب والله 😷 انا بالنسبالي هذا التصرف مرفوض سواء من البنات او الشباب   #بايع_الكليجا,OFF,NOT_HS
6580,ولا عارفين نعيش ولا نسافر ولا نذاكر ولا نحب ولا نتحب ولا أي زفت علي دماغنا😤,OFF,NOT_HS
6581,@USER 😂😂😂لا ياعم استغر الله ي عم انت شيطان ولا اي 😂👊,OFF,NOT_HS
6582,@USER جيش ابوشحاطه علي كثر مادعس عليه الاسرائيلي يرد حنضرب بالوقت والمكان المناسب ..العن ابوشكلك لك 70 سنه يابوشحاطه ترددها ماتت اجيال وري اجيال . صحيح لما قالوا جيس ابوشحاطه درع حمايه لاسرائيل العن ابو اشكالكم  لادين ولا كرامه ولاشرف 🤣👞👞🐖🐖😷😷😷,OFF,HS1
6583,كل شيء يطور للافضل <LF>الا برنامجنا #تويتر <LF>من فشل لـ فشل للاسف 👎<LF>كل تحديث يقول انا أسوء من الثاني !!<LF>- كرهتونا فيه الله ياخذكم 😊 URL,OFF,NOT_HS
6584,اكتشفت ابراج المراقبة حتى هنا عساكم ع القوة يارب👎,NOT_OFF,NOT_HS
6585,ياللي ما تستحين طلعتي تعرفين تطبخين 😩👊🏻 URL,OFF,NOT_HS
6586,"♪( 'v' و(و ""<LF>      ♪( 'v' و(و ""    😆🐶<LF><LF>#ss795 URL",NOT_OFF,NOT_HS
6587,@USER ابشري 😂👊🏻,NOT_OFF,NOT_HS
6588,@USER يع 🤮💔,NOT_OFF,NOT_HS
6589,@USER اكل زقي ياخروف رؤى الصبان 🖕🏻,OFF,NOT_HS
6590,@USER لا الكلام للعامة ويجون يسون انهم رجال ع اهل بيته وهو للاسف كله عذاريب واذا جاء ع اهل بيته قال انا رجال يخسى الرجال اللي كذا👎,OFF,NOT_HS
6591,#منتدي_عمان_للموارد_البشريه كالعادة ولا جديد كلام وشعارات وخطط وطلبات ورغبات واقتراحات كلها تكفي لجعلنا من ارقى الدول ولكن عند التطبيق تكتشف ان البقر يمكنها ان تكون مؤسسات افضل مننا 🐮🐮🐮🐮,OFF,HS1
6592,اول و اخر مرة اتهور و احضر.. ايه الملل ده😡,NOT_OFF,NOT_HS
6593,@USER ياخي خل الناس في حالهم 😂😂😂😂😂😂😂😂😂😂😂عشان يمكن باخد زيها بعدين تتلكم علينا 😒😒😒😡😡😡,NOT_OFF,NOT_HS
6594,@USER بس جد حرمنا نفسنا من الطلعه عشان هالارقوزات 😤,OFF,NOT_HS
6595,RT @USER يععع🙉,OFF,NOT_HS
6596,"كذا برد خاطري ، بس لو كلنا نسوي زي كذا <LF>يتّوب يطلّع #السعودية والسعوديين بصورة سلبيه .! <LF><LF>"" برنامج فاشل ، ومحتـوى دنيء للأسف "" 😷! URL",OFF,NOT_HS
6597,@USER ههههههههههههههه مب صاحي وتعرف بعد وش تلبس <LF>عليك تدقيق👌🏻😂👊🏻,NOT_OFF,NOT_HS
6598,ربنا يرحمنا من المترو بجد والله عشان بنبقى نازلين مبسوطين ونتخنق ونتقفل بسببه 😤,NOT_OFF,NOT_HS
6599,المدرسه الغثيثه!!😤😤😤.,OFF,NOT_HS
6600,اليوم بينزل هالعمل ومن الحماس مانمت والله لو نزلته وانا نايمه ياويلك 😤 URL,NOT_OFF,NOT_HS
6601,هذا هو اللي يبغاه هالكلب الامعط 😷. URL,OFF,NOT_HS
6602,الإيجابيه موجوده <LF>لكن كميه إستفزاز لاأستطييييع تخبئتها 😤,NOT_OFF,NOT_HS
6603,@USER على اساس انها بتتشرف بوجهك مسوي انك تستحي وماقد تغزلت ببنت 😷,OFF,NOT_HS
6604,@USER واضح 😡,NOT_OFF,NOT_HS
6605,#بدأت_حجوزات_كأس_العالم<LF>خل عيدك بين أهلك وناسك  😞 اما كورة في العيد وفي مكان بعيد كلام فاضي 👎,NOT_OFF,NOT_HS
6606,شفت يالنحيييس 😤😤😤😤 النت امس معلق عندي بسبتك حتى هي @USER تقول 😨😨💔💔💔 URL,OFF,NOT_HS
6607,@USER الله يلعععننهممم وربي كلاب ابو نتهم المخيس الكلب 😡😡😡😡🖕🏾,OFF,NOT_HS
6608,واخيراااا ذقته💜💜💜🦄🦄 URL,NOT_OFF,NOT_HS
6609,@USER يع الله يقرفك 👊🏼👊🏼👊🏼👊🏼😤😡😡😡 URL,OFF,NOT_HS
6610,RT @USER قال لها وش تبين اجيبلك في عيد الحب ...<LF>قالت ابي ديناصور 😂😂😂<LF>قال لها بجد وش تبين 😤😤😤<LF>قالت جيب أهلك و تعال بيتنا 🙄🙄🙄<LF>قال ل…,NOT_OFF,NOT_HS
6611,يا بغل يا ابن البغل 👊😂😂 URL,OFF,NOT_HS
6612,يآرب..👎🏻💔,NOT_OFF,NOT_HS
6613,@USER على أساس ما ابلشتونا بأم غمزة 😂<LF>#وحدة_بوحدة 👊🏻,NOT_OFF,NOT_HS
6614,@USER شبعنا من الدود😷,NOT_OFF,NOT_HS
6615,_<LF><LF>- ممكن ننسي اللي فات و نفتح صفحة جديدة ؟<LF>= لا مش كشكول امك هوا 🐸🚬,OFF,NOT_HS
6616,ماذا ستفعل يعني ستصرعنا🐸<LF>#SENANLATKARADENİZ URL,NOT_OFF,NOT_HS
6617,صباح مشرق وجميل من المستشفى، 🐸💔,NOT_OFF,NOT_HS
6618,RT @USER ♦️ انا للاسف مو مكتوب لاني انا ازيد الطين بله 😣🙄 😊 وانتوا ⁉️ URL,NOT_OFF,NOT_HS
6619,@USER يستفزوني حتى يخرجوا اسوأ مافيني... 🤬😡🤯.... انت حطني بالغربه وانا اسطرلك ملاحم وطنية ...,NOT_OFF,NOT_HS
6620,@USER 🔪🙂بنجلط URL,NOT_OFF,NOT_HS
6621,لو ربيت معزه صغيره هتكبر ..ولا هتبقي زي رشيده ؟ 🦄,NOT_OFF,NOT_HS
6622,URL بتعملوا ف ديك أبونا كده ليه هو إحنا كفرة ولايهود... وربنا إحنا ماشيين بالعلاج 😡😡😡😡,OFF,HS2
6623,@USER وبارد 😂😂😂👊,NOT_OFF,NOT_HS
6624,@USER عشان هي امي هتنطط عليك ويلا من هنا ياض ومتحبش ف امي عشان بص واقسم بالله.. هنفخك 😡😂😂,OFF,NOT_HS
6625,@USER هذي امنيه تتمناها<LF>وليس توقع 👊🏻,NOT_OFF,NOT_HS
6626,اخر زمن الرجال استحى وتغطى مسكين  الله يسترنا فوق الأرض وتحت الأرض ويوم العرض.  مساكين الأهل اللي يتعبون على تربية بناتهم ويطلعون تافهات 🤦‍♀️😡🤔 #بايع_الكليجا,OFF,HS6
6627,@USER اشتغل ذباب المحمدين 😷,OFF,NOT_HS
6628,@USER مايستاهلون شي هاذيل الخونه🖕🏿🖕🏿🙂,OFF,NOT_HS
6629,جات 🤢,NOT_OFF,NOT_HS
6630,RT @USER أكتر حاجة بتزعلني من الناس اللي بحبها إني ببقى مستنيهم يتصرفوا زي ما أنا كنت هتصرف معاهم لو كنت مكانهم بس مبيحصلش 😣👌,NOT_OFF,NOT_HS
6631,RT @USER مش معنى ان active now ابقى ماسكه الموبايل اعقلو الكلام ! ..👊👋🚶‍♂️ URL,NOT_OFF,NOT_HS
6632,مو عادي😠,NOT_OFF,NOT_HS
6633,RT @USER لعبة غباء فاشلة لم تنجح😡👎 URL,OFF,NOT_HS
6634,@USER خلك ثقيل .. 😒👊,NOT_OFF,NOT_HS
6635,RT @USER ايه العسل ده!!!<LF> 😻💚👊 URL,NOT_OFF,NOT_HS
6636,#صلاه_الجنازه_القادمه_انت<LF>قسم انت نفسيه مو كذا التذكير 👊 في اساليب افضل وووو ارقى 😄,NOT_OFF,NOT_HS
6637,@USER 😤مسكين ب يموت لوفكر بس مجرد تفكير,NOT_OFF,NOT_HS
6638,وش ذا الخقه ياتافهه انتي وياها شويه سحى بالله و استحو ع وجيهكم فشلتونا كل شوي تصوير خلاص بس اهجدو الشرهه ع الي معطينكم جولات يابزارين 🤦🏼‍♀️👊🏻 #بايع_الكليجا,OFF,HS6
6639,@USER دووم يارب✌👊<LF>😂🤗,NOT_OFF,NOT_HS
6640,احلي شاي بلبن عملتهولكو ده ولا ايه 🐸😂😂 @USER  @USER,NOT_OFF,NOT_HS
6641,@USER لاااع الي يجي وماعرفه مدري مننين خرج يقولي ماتستحين تنزلين ذا الكلام عنه قدام الكل!!<LF>مادريت ولا جلست تحت درج هلي اتأمل فيه😷<LF>ايه التصوير ماله داعي هرامه نسوان <LF>بس خلاص بئه ملينا استشراف وعوووه 😩,OFF,HS5
6642,@USER ودي ادعي على الي اخترع الجوده😒👊🏼,NOT_OFF,NOT_HS
6643,@USER ل😮😴😱😴😴😢😡😲😱,NOT_OFF,NOT_HS
6644,يارب صبرني على لومي 💔💔💔<LF>يصحيني من عز نومي بالضرب على راسي 😡👊,NOT_OFF,NOT_HS
6645,@USER تخسي ذي من بناتنا 👞,OFF,NOT_HS
6646,اويحيي يضيم 😤<LF>انا داري ان الحرب بدت بيني وبين الجامعة 👊<LF>اللعن شي لاتعنيت بس عشان محاضرة واللي يغبنك الدكتور ما جاء 😠😳😢,NOT_OFF,NOT_HS
6647,@USER مو قرف هذا خلق ربي 😠,NOT_OFF,NOT_HS
6648,@USER مع ان ودي انصحك بأجهزة هواوي وسوني اثنينهم مره كويسين 🙉✨ .,NOT_OFF,NOT_HS
6649,جين لاتقول تسوي اغنيه جديده او البوم. يمه قلبي طاح 😣😣💔💔😱😱<LF>#iHeartAwards #BestFanArmy #BTSARMY @USER URL,NOT_OFF,NOT_HS
6650,@USER فيني كلام في قلبي بس مايصلح اقوله هنا😤,NOT_OFF,NOT_HS
6651,ما ادري الكلام صج ولا قرافكس بس صدق يا صغر الدنيا و يا خبر امس بفلوس اليوم ببلاش 🤰🏼🖕🏻,NOT_OFF,NOT_HS
6652,@USER اسكت لا تجيب طاريه اذبحك 👊👊👌😂😂😜😜,OFF,NOT_HS
6653,الحمد لله دحين عرفنا مين يجي عندنا في الاجازات  ... وافهم يافهيم اهل الرياض رجاء لا تزورونا في جدة 🤮🤢 #بايع_الكليجا,OFF,HS1
6654,ممكن متفهمش سبب الحاجات اللى بتمر بيها، متستوعبش سبب الضغوطات اللى بتعدي بيها، لكن مع مرور الوقت ربنا هيكشفلك سبب كل حاجة عدت عليك👌👎,NOT_OFF,NOT_HS
6655,RT @USER بنشوف بنشوف.🔪🔪<LF>هالمره غير #الآداب_تحييها,NOT_OFF,NOT_HS
6656,@USER تيب <LF>🙈🙈<LF>يخوووف🤢🤢,NOT_OFF,NOT_HS
6657,@USER هههههههه<LF>ادري انك تمزحين<LF>لكن الخاص عندي محرم<LF>شوفي العام كيف انا طعوم☺️<LF>عكس الخاص اكون شخص مجرم ⛏🔪,NOT_OFF,NOT_HS
6658,#بايع_الكليجا<LF>😡اهجدن URL,NOT_OFF,NOT_HS
6659,@USER خدت مصلحتها ومردتش عليا😂👊,NOT_OFF,NOT_HS
6660,#صلاه_الجنازه_القادمه_انت <LF><LF>إنت قبلي يا راعي التاق🤣<LF><LF>يا عدو الفرح و الحياة👊,OFF,NOT_HS
6661,@USER الشيخ النابلسي سمعتها لكن ذاكر نايت دك باش عرفت 😢💔 تبا لقنوات العار 😡,OFF,NOT_HS
6662,@USER ابك الصفحة وش تطلع ؟! خلني ادخلها بالدعاوي ،، قهر اذا نسيتها وهي مهمه ،، وين اودي وجهي من اخوانا العفاريت 😷,NOT_OFF,NOT_HS
6663,@USER 🤢😫😂😂😂😂😂😂😂😂 من طيبك,NOT_OFF,NOT_HS
6664,سترومن از ذا 🐐,OFF,NOT_HS
6665,@USER لؤلؤ السماء😷,NOT_OFF,NOT_HS
6666,#افضح_معنفك<LF>مدرس الدين وانا بثالثه متوسط الي حلف بالله مانجح والا بماده من مواده 👎<LF>وبالفعل سنتين بثالثه متوسط وفصلت بعدهاا👎👎👎<LF>المدرس من سوريا 🙄<LF>الله يسامحه🙄,NOT_OFF,NOT_HS
6667,#بايع_الكليجا / أنا أستحيت وأنا مالي دخل فعلاً قلة الحياء مصيبة الحريم ماعاد استحوا وأنت ياللي اسمك عبدالله يالرجل الوسيم خلاص  صر أنت العاقل واللي تستحي للأسف بعد ماانتهى الحياء عندهن قطع والله 👊🏻👊🏻👊🏻ودي اتوطى في بطونهن عييييب وشق جيب اللي يصير أووووفر😡,OFF,HS6
6668,RT @USER #فريق_ثوار_فلسطين #قروب_جزائسطين #قروب_القدس_عاصمتنا <LF>صورة تعبر عن عااار أمة بأكملها😡🇩🇿🇵🇸😔✌️ URL,OFF,NOT_HS
6669,مستانسه بالنوم لكن شايله هم القومه💩💩📚,NOT_OFF,NOT_HS
6670,لا احد يقوى على شهوتي 🔥🖕🏾,OFF,NOT_HS
6671,#منشن لصحبك اللى مخلى حياتك بائسه 😂👊 URL,NOT_OFF,NOT_HS
6672,الولد الكبير :دلوع الأم<LF>البنت الصغيرة: دلوعة الأب<LF><LF>الوسط: يهودي من بني قريضه🐸💔 <LF>😂هههههههههههههههههه<LF>( كل واحد يكتب ايش ترتيبه بالعائلة),OFF,HS2
6673,@USER هلا ساره 😣❤️,NOT_OFF,NOT_HS
6674,@USER كلهم يجيبون المرض 😷,OFF,NOT_HS
6675,انا ملقوفه وقطه وجه رحت مع امي لاداره التعليم وانطقيت هناك من ١١ وتونا نرجع <LF><LF>كل هذا علشاني ابغى كوفي 😫😭😭😡💔,NOT_OFF,NOT_HS
6676,@USER طبيعي من غير نفوذ ...... ده جماعه وسخه صناعه انجليزية صهيونيه 🐑🐑,OFF,HS3
6677,@USER حيواانه انتي وربي😤😤😤😤😤🔪🔪🔪🔪🔪,OFF,NOT_HS
6678,@USER والمطلوب من هالفلم الهندي ?😠,NOT_OFF,NOT_HS
6679,#بايع_الكليجا<LF>توني اكتشف ان البنات عادي يبيعون شرفهم ويرخصون من نفسهم عشان واحد مز 😷😷,OFF,HS6
6680,@USER تغطى الرجال وخزياه بنات شفيكم مو شايفين خير!!!!! مرا مرا تفشلون 🤮,OFF,HS6
6681,قسم بالله منقهره من هالحريم الي مجتمعآت حوله عيب عيب عيب يابنت 😡💔💔💔<LF> يارب لا تبلانا يارب 😭 #بايع_الكليجا,OFF,HS6
6682,@USER خويك 🤢,NOT_OFF,NOT_HS
6683,صباحكم فينغير 😒😡,NOT_OFF,NOT_HS
6684,"RT @USER نحـــــن غربـــــــاء ولكـــــن متشابهـــــــــــون فــي فصيلـــــــــــــه "" الهــــــــــــم ""..😷🙋✋🏃",NOT_OFF,NOT_HS
6685,@USER تسجيل خضور لأجل الشعار بس👎🏽,NOT_OFF,NOT_HS
6686,فيه ناس تفكيرهم وصخ 😡<LF>الزبااااااالة 👊🏼,OFF,NOT_HS
6687,RT @USER ~<LF><LF>دي متـجوزهه وااحد بيعمل كداا 👍 وههو بيتصورر ..🐸!,NOT_OFF,NOT_HS
6688,@USER اه اه 😷😷🤣,NOT_OFF,NOT_HS
6689,@USER علي🤢,NOT_OFF,NOT_HS
6690,@USER كان ع التليفزيون 😣 المشكلة اني محاولتش اغير القناة لحسن الاقي فيلم ارخم اصلا,NOT_OFF,NOT_HS
6691,RT @USER هههههههههههههههه لا انا مستكن الاصلي وهو التقليد لكن هذا الزمن للاسف مجحف بحق اجمل جيل الا هو احنا 👊🏻😝,NOT_OFF,NOT_HS
6692,RT @USER صايرة تكبر كل يوم تعبتني😟👅🔥<LF> ريتويت ارد عليك🔁🔁 مفضله بلوك👊 تفاعلو💜<LF> #سالب_سكاكا #سالب_حايل #سالب_الجوف #سالب_عرعر #سالب #سك…,OFF,NOT_HS
6693,حتى الإبتسامة اللي أبي أخذ أجرها، صاروا يفهمونها غلط<LF><LF>😡,NOT_OFF,NOT_HS
6694,@USER وييتتت مو انت نفس الشخص 🌝🔪،  المهم للامانة ديث نوت رهيييبببب,NOT_OFF,NOT_HS
6695,@USER ضفادع 🙊🐸🙈,NOT_OFF,NOT_HS
6696,#بايع_الكليجا<LF><LF>الله يرحم ايام ايفانكا وايام حليمه بولند ورؤى الصبان وغيرهم كثير 🐏🐏<LF><LF>الصراحه فيه مجموعه كبيره من الشباب والبنات يبغى لهم محرقه ع قلة الحيا اللي تصير <LF>والمصيبه كل فئه تجي تتشره على غيرها بتويتر وتنسى نفسها 🖐🏻🖐🏻,OFF,NOT_HS
6697,داوون نعم 😂😭؟<LF>انسونغ احس شوي ويصفقه 😅💩! URL,NOT_OFF,NOT_HS
6698,@USER قاعدة تسبب الاكتئاب لي انا 😡💔,NOT_OFF,NOT_HS
6699,@USER اسلوبك لاسف👎🏼🤦🏽‍♀️,OFF,NOT_HS
6700,لما كنت في ثانوي كنت عندي صعوبة نطق في بعض حروف و معلمة لغة عربية *عزيزة العقيلي ٥٣ كنت تتمسخر عليا بنظرت و أسلوبها معيا ، يا عزيزة انتي أعفن معلمة عربي على وجه الأرض يا قزامها 👠  #افضح_معنفك,NOT_OFF,NOT_HS
6701,@USER عنصريه 😷,NOT_OFF,NOT_HS
6702,انا بعد مصخنً 😩 والدنيا مصخنه فيني وتوترمصخنً كل ما حولي يوحي صخونه 🤒😷,NOT_OFF,NOT_HS
6703,@USER كريهين والله اكتشفت اغلب مشاهير تويتر كذا😷,OFF,NOT_HS
6704,@USER العره😂👊,OFF,NOT_HS
6705,@USER طقطقه بس 😂😂😂👊🏻,NOT_OFF,NOT_HS
6706,RT @USER قطر☻تحتفل بعيد الإستقلال وهي تحت الإحتلال التركي الأميركي! ويديرها صهيوني عزمي إبشاره🍺🕇🐖,OFF,HS1
6707,@USER اع عبالي شيء ثاني 😷,NOT_OFF,NOT_HS
6708,"RT @USER 180217 || انستقرام اييو <LF>"" #chamisul <LF>يوم الحب 🐸💝"" URL",NOT_OFF,NOT_HS
6709,خير الجو الصبح برد بعدين فجأة حر 😡,NOT_OFF,NOT_HS
6710,الفكس بّدا يحرقني 🤢✔️.,NOT_OFF,NOT_HS
6711,اسوء انواع العلاقات العلاقة اللى هى لا راضيه تنتهى ولا راضيه ترجع زى الاول .🐸😊👌,NOT_OFF,NOT_HS
6712,@USER لاتتعذر فريقكم خايس ضفادع 🐸🐸🐸🐸🐸🐸🐸👌🐸🐸🐸🐸🐸🐸🐸,OFF,HS3
6713,النوم النوم الى بياااكل نص اليوم 😴😤😅,NOT_OFF,NOT_HS
6714,@USER كفايه بقي كفايه👊👊😹😹,NOT_OFF,NOT_HS
6715,"@USER اكواد ""داتا بيس"" اول شي نسويه لما ننشا ويب سايت هذا للي قالوه لي البنات 😣😣",NOT_OFF,NOT_HS
6716,@USER انا من الصبح دزلج يجيني رد  حذ مسودات قلت بصبح علي هشام وعليكم كلكم أنتم اخواني خواتي بعدين احنا في العيد التحرير وعياد لازم ضحكين مافي احد يزعل.  لو حذف. عليكم تفافيخ مازعلون 😡😡😡,NOT_OFF,NOT_HS
6717,ليه مايجي تنبيه بكل المنشن؟! <LF>بعضهم بس 🤨لمازا هكزا 😣,NOT_OFF,NOT_HS
6718,@USER الله يقويكم وقافلتكم تسير والكلاب تنبح من حولها 🐕🐕🐕,OFF,NOT_HS
6719,@USER لا بس انا بحب اغسطس ياخى عن ابن الكلب القصير ده 👊😂😂,OFF,NOT_HS
6720,@USER 👊👊👊👊مالك محسساني انك علمتيني حاجه نافعه. 😂😂😂,NOT_OFF,NOT_HS
6721,#إسقاط_الولايه<LF>احد يعطيني شبشب الله يرضى عليكم👞👟 URL,OFF,NOT_HS
6722,@USER انصح اللي جالس ومعاه شهادة ويتفرج فيها خلي شهادتك ع جنب لين يجي رزقها وقوم خذ دورات فالتبريد والا الكهرباء واشتغل افتح محل صدقني تحص خير ولا تجيب عماله شغل اخوانك او عيال عمك والله ربي يبارك لك لانه الاقربون اولى بالمعروف وربي يبارك لك اتمنى نترك كلمة عيب😣,NOT_OFF,NOT_HS
6723,هذا اخر الشهره المبنيه على جهل  الشعيب سحب بالشعيفاني لين قمطه العافيه ذا الاشكال حرام تستضاف وحرام تنشهر جاهل مستوى فهمه مايتجاوز  زلزلة وطقتها مشاهيرنا  يفشلون ياخوان😷 URL,OFF,NOT_HS
6724,RT @USER #جامعه_الملك_فيصل من داخل الجامعة😡😡 URL,NOT_OFF,NOT_HS
6725,RT @USER ثانكيووووو ، انتا احسن مني😡,NOT_OFF,NOT_HS
