id,text,Emotion,Offensive,Hate
3577,RT @safa_sa_21: 🚨بالمختصر المفيد اقسم بالله اللي يرد على تغريدات أم زكي من الهلالين أعتبرة حثالة ولايمثل جمهور الهلال أنتم تعطونة أكبر من ح…,disgust,yes,not_hate
4946,باعوا فلسطين.. لقد باعوا فلسطين .. مين البايع ومين الشاري تعالوا نشوف سر الكذبة الكبري https://t.co/pNkh1Lv23C,anger,no,
7731,انتوا طلعتوا ملكوش مله سيبكم من الاهلي علشان جمهوره ده حماه ياشويه طبالين#فايق_وزاهر_اعلام_عاهر,anger,yes,not_hate
7551,RT @HassanAlkhald16: من صفات العرب الاصلاء حماية الضيف اليس كذالك !!!! <LF>#ضيف_العراق,anticipation,no,
2782,د. #علي_النعيمي @Dralnoaimi: #الإمارات وقادة الإمارات لهم مكانة بارزة في العالم أجمع، وإذا تحدث #محمد_بن_زايد أنصت العالم واستجاب #فلسطين #الإمارات_رسالة_سلام #UAEMessageOfPeace @Forsan_UAE,optimism,no,
717,‌⁽﮼الأصيل ₎⇣<LF>ِ <LF><LF>   ㅤلـ .. @alura1_<LF><LF>ِ <LF>ِ ⠀⠀<LF>انت وجهك فيه زين<LF>وفيه ملح وفيه سكر ...♥️<LF><LF>ٰ<LF>ِ <LF>✦┉ཾ❤┈┈┈・﮼لورا ٠┈┈♥️┉✦<LF> ِ<LF>﮼وطن،عمري https://t.co/pRK4CS6YS2,love,no,
1819,@SPAregions اذا حاب تسجل في معهد للغة الانجليزية ومعتمدة في ماليزيا ويكون عن طريق اونلاين وبأسعار حلوه تواصل معايا,neutral,no,
2502,#سنابات_ااااابو_الكادي<LF>من هزّ بيت جاره سقط بيته.<LF>okl,neutral,no,
4360,#فيتوريا <LF>تم الصبر على هذا المدرب ولكن بدون فايده <LF>مدرب لا يملك فكر ولا يملك اسلوب ولا يملك تشكيله ثابته يلعب بها ولا يغير الخطه اثناء المباراة واسلوب واحد فقط الاطراف ورفعوا الحمدالله كوره لا يعتمد على الدفاع ولا الهجوم ولا الاستحواذ بنص الملعب <LF>مدرب ماعنده الا عرض كوره,anger,yes,not_hate
4171,@farah_alyafie صباح الجمال على الجمال اليافعي. ❤️,love,no,
8306,ياجماعة لو شايف نفسك حد قفوش وبتتقمص بسرعة ومش بتستحمل هزار اعملى بلوك بجد يعنى عشان احنا أغلبنا هاربين من كل مواقع السوشيال وجايين هنا عشان نفرفش عن نفسنا تعملى كومنت اعملك كومنت احنا أغلبنا هنا صحاب من الكومنتات لكن ف الحقيقة محدش عارف حاجة عن التانى 👌✋,disgust,yes,not_hate
6588,@RabirSouiche31 والشعب الواعي الذي انتخب يوم 12/12 سيعيد الانتخاب على الدستور ...لا,anticipation,no,
395,بالتوفيق لأبنائنا وبناتنا الطلبة.<LF><LF>والدور المنوط بأولياء أمور طلبة المرحلة الابتدائية كبير، وهم أهل لذلك.<LF><LF>#العام_الدراسي_الجديد https://t.co/sbnyV1POQo,optimism,no,
5731,@nothinngg61 @DoaaHeg03787665 واحد كدا اي حد يتزنق يديله خمستلاف,optimism,no,
6320,RT @AliJaberT1: تجمع وطن يساند ويتضامن مع كل صاحب حق وإصلاحي ومعارض للإنحراف.<LF>#قرار_التعيين_الاهلي_مرفوض 🇸🇾❤️🇸🇾❤️ https://t.co/MSJaIOT…,confidence,no,
7186,RT @ibrahemshawaf: مفيش حد يستاهل اهتمامك غير الكوتشي الابيض بتاعك...,disgust,no,
8360,RT @AmarMistress: ريتويت وفولو ليا وهختار كلاب منكم تشتغل عندي https://t.co/N3kTYKoCNq,disgust,yes,not_hate
4492,سبب بسيط أوي يخليك تحب الإخوان :<LF>لما تلاقي اليهود والنصارى واتباعهم والتابعين لهم من المنحطين والمنحلين والساقطين والعملاء والرعاع وبائعي الأوطان والأعراض يكرهون ويبغضون الإخوان تدرك تماماً بأن الإخوان هم المسار الصحيح,anger,yes,hate
1365,@S7NKAR بطني يصوصو ماتجيب راسي سلطه الحين ابي وجبه🤤❤️,anticipation,no,
8019,@6qO3kKSAkgOeQiN @4leess @vip_y3 يارجال بالاول تكلم كما الخلق عشان أفهم وش تقول بعدين تفلسف !,anger,no,
5999,من كثر القعده بالبيت مابي اطلع بس عندي موعد 😣,sadness,no,
595,RT @memo__895: الوُرد ياخذ من ‌أوصافك ‌جمّال 💛. https://t.co/H8mLjxcXoD,love,no,
6205,دولة مترامية الاطراف فمابالك<LF>بلنان وهو اصغر من محافظة<LF><LF>البصرة ..أأكد لكم وانا الراعي<LF>ابن الراعي لوألتحق 6دول بالبحرين<LF>والامارات لانتهى حزب مسيلمةالكذا<LF>ب. بجرة قلم بل لانتهت مشاكل العرب هل فهمتم والاّهذهطلاسم,anger,no,
3952,@siisl_ ماودي ازعلكم بنات بس ترا مافي احد مشغول ٢٤ ساعه متواصله وماعنده دقيقه وحده يرسل فيها رساله الي يبيك لو بعز انشغاله يرد عليك والي مايبيك بيتحجج، وقيسو هالشي ع انفسكم وتعاملكم مع الي تحبونهم والي تتهربون منهم !ودائماً وابداً ترا احساسكم صادق صوت القلب مايكذب,sadness,no,
5392,RT @j1_yousef: @HassanAL_kaabi الشفاء العاجل <LF>ست ازل تكول علينه ولد شوارع (السادس الاعدادي)<LF>#اقاله_وزير_التربيه,anger,no,
5917,@_Hadif_ دائما وأبدا نفخر بك يا ذهب,love,no,
4968,@Ahmedemadani @hosseinmosa المشكلة يطلعلك باشاغا ويستعرض بسياراته الفارهة من مرسيدس والبي ام دبليو واللكزس والمصفحه ويقولك اطلع ضد الفساد ولما تطلع يرخيك ويختفي بأرتاله ويسيبك في وجه الرصاص🙃! نعم الحقيقة ظهرت وتلاشت الاوهام,disgust,no,
2914,@moh_1091 أحسنت أخ محمد كل عراقي وطني هو مرجع لنفسه وبريء من كل هؤلاء السلابات المحتالين المنافقين الذين يدّعون الدين والدين برآء منهم.,anger,no,
6360,@cnnarabic بابا صباح الله يحفظه ويبارك له في عمره,love,no,
2326,#اخرسي_ايناس_الحنطي<LF>سفور المرأة وتبرجها خطأ <LF>ومخالطتها للرجال في وسط محافلهم خطأ آخر <LF>فإذا رأيتم امرأة خالطت الرجال  مع احتشامها فلا تفتخروا بها وتقولوا لم يمنعها احتشامها من هذا !!,anger,yes,not_hate
5644,مافعله الفوج الرئاسي الكردي من قتل وقنص للمتظاهرين ماكان إلا لعبة سياسية وأستلمو أتعابها وشكرهم الكاظمي على قنصهم وقتلهم للمتظاهرين <LF>#الكاظمي_مستمر_بالمحاصصة,anger,yes,not_hate
3766,#الهلال_العداله<LF><LF>ضاق صدر اللي على بالي 😉<LF><LF>ارتفع ضغطه وقولونه 😍🔥💙💙💙💙 https://t.co/5qmJBSzGjd,joy,no,
3440,فهيهات يا (حيفا) ويا بعد بعدها<LF>صواريخُ (حزب الله) هيهات تهدأُ<LF><LF>وتعساً لمن يخشون أن يُذكر اسمُهُ<LF>فإن لاحَ (نصرُ الله) ذلّوا وطأطأوا https://t.co/9U7fEJU76B,optimism,no,
3851,@bufla72 @SalehALturkiy ليس باتفاق بل ولاء وصداقة حميمة<LF>والاية واضحه وضوح الشمس وتفسير العلماء لها معلوم وواضح<LF>وفي النهايه لا غالب إلا الله,optimism,no,
4132,أنا ألبيّ كان في حالو لما شاف عينيك تاه,love,no,
7903,حكومه قوتها وثقلها بس ع الوسط والجنوب.<LF>#الكاظمي_مستمر_بالمحاصصه,anger,no,
7357,@abdulelahotp @ZaidBenjamin5 وين مطبعه عمان ماشفنا شي فتح سفارات وفتح أجواء وشلات وأغاني ورقص حق التطبيع الإسرائيلي وتبادل التجاره...<LF>انته اصلآ مشي معك قرار وقراراتكم تصدر من عاصمة أبوظبي الحبيبة يالحبيب خف على نفسك المملكة_العربية_السعودية قريب بطبع لإسرائيل اتصال واحد من عاصمة القرار أبوظبي,anger,no,
6806,@menaalkhatlan انا كنت نفسج اصدق هالكلام واسرائيل ارهابيه والخ واخر شي طلع هذا كله كلام فاضي اسرائيل توفر الحمايه للمصلين لكن المصلين المراهقين يخشون اسلحه هاذي ممكن تضر بالي يصلون مو بس الجنود الاسرائيليين فالاسرائيليي يبذل جهده عشان يحمي الي تحت حمايته وانتو مصدقين انهم ارهاب !,confidence,no,
8069,وين صورة جونقوو كسم السيزنيز,surprise,yes,not_hate
2143,#فالنسيا🦇 سيلعب مباراته الثالثة استعدادًا لموسم 2020/21 أمام @LevanteUD يوم السبت 29 أغسطس الساعة 21:00 بتوقيت مكة المكرمة 🕋<LF><LF>لمتابعة المباراة مباشرة 👇👇<LF><LF>📱 APP<LF><LF>iOS: https://t.co/nV2wEZ8mjt<LF>Android: https://t.co/KrHHTXhljL<LF><LF>🖥️ WEB: https://t.co/OBDyDPphKv<LF><LF>#أمونت_فالنسيا https://t.co/SU77zzn2yQ,neutral,no,
8115,عـــُرض خــٌاص علـــُي الاســٌعار <LF><LF>قطـًـره الإثـاـره وعُلـكه الإثـاـره حـق النٌسـاء والرجٌـال<LF><LF>#اصُاله_اخرًًسََي<LF><LF>للطــًلب عــبَر الواتــس بـــأول رد<LF><LF>المدينه الكويت السلطنه عمان<LF>الرياض<LF>البحرين<LF>جده https://t.co/WYyZJLhzRs,neutral,yes,not_hate
5073,RT @Arab_Armys_Vote: 🌟<LF><LF>الفيديو الموسيقي الجانبي Dynamite يتجاوز مليون اعجاب على اليوتيوب خلال 42 دقيقة 🔥🔥<LF><LF> #DynamiteBSideMV @BTS_twt,anticipation,no,
1571,@dr_tfiii ليس العرب نائمون انما متأمرون,disgust,no,
4079,@MohamadAliS400 @Thani75 وانتو ايش تستفيدو من الكراهية؟ دم قتل دموع حرب فساد خرا وانفجارات,disgust,no,
1122,الوحده احياناً تغنيك عن الف شخص .,confidence,no,
7856,وآجي أنا أقوله ان الملحد هيخلد في النار والشذوذ من أشد الكبائر والحجاب فرض وأمر من ربنا، ومفيش حاجة اسمها إسرائيل أصلًا دي فلسطين المُحتلة.. بعدين يرجع المجتمع يقوله أنت لو هتمشي بالدماغ دي فاحنا هنتنمر عليك وهنقولك إنك دقة قديمة ورَجعي ومش cool زينا،,anger,yes,hate
2786,تقريبا اليوم اكمل اسبوع و ساعة ونص ع النتيجة حقيقي الحمدلله على نعمة الصحة والعافية الحمدلله على نعمة التذوق و الشم الحمدلله على نعمة الحياه ي الله الحمدلله على كل نعمة في حياتي ولم اشكرها ي الله 🥺,optimism,no,
6335,في١٩٧٩ أي قبل أكثر من ٤٠ سنة هبطت طائرة الخميني القادمة من فرنسا في مطار طهران ونزل من سلم الطائرة يصرخ بشعار الموت لأمريكا وإسرائيل لكن وحتى اليوم لم يقتل بشعاره الكاذب إلا عرب العراق وسوريا ولبنان وفلسطين!<LF>ومثله في ٢٠٠٣ وحتى اليوم أعلن الحوثي نفس الشعار ولم يقتل إلا اليمنيين!!,anger,yes,not_hate
2967,زار أمريكا او زار إسرائيل او حتى<LF> قرر يزور الله مو مهم عدنا<LF>أتريد انكول هذا عراقي ورجل دوله <LF>سوي حمله عسكريه<LF>وحود جلاب خامنئي.<LF>غيرها انشغل عليك هوستنا المعروفه<LF>ياكاظمي شيل ايدك هذا الشعب ميريدك.,anger,no,
2504,نائب رئيس #اليمن للمبعوث الأممي: استمرار مراوغة ومماطلة #الحوثيين ومنعهم للفريق المختص بتقييم ناقلة #صافر يعد استهتاراً بكل الجهود الدولية https://t.co/i3UyJG7vMr #العربية,neutral,no,
5988,@y1PJnfH9zESUxam ماحد يستحق محاكمه غير هادي ولو انه طلع للشعب بكلمه متلفزه وإيظاح ما يجري لتحرك الشعب ولاكن سكوته هوا من يساعد في دمار اليمن,anger,no,
3465,لك ان تتخيل فقط بأن هذا التصريح لرئيس السلطة الفلسطينية !!!<LF>صرح بنفسه انه ليس ضد اليهود .. طيب الخاين مين الان واللي باع #الكظيه مين !!<LF><LF> https://t.co/U01ETuhf5y,surprise,no,
675,تحس إنك غريب بين ناسك.,sadness,no,
2808,طبيعي تدري وحتى اللي يعارض بغباء يدري ولا بالمنطق انت تشكك بولائه وحاطه بالداخليه والدفاع....بصوت عبدالناصر درويش ((اشلوووووووووون؟!))<LF>بس في ناس جذي موعارفه شتبرررفضهالتجنيس اعيالناتاخذهامره نسب وتفشل مره ولاء وتفشل ومره اخيره تحذف كلام وسوالف متفشل من ابوك وهم فشل..ماعندهم سالفه https://t.co/N6msl2zqjd,anger,no,
7164,@C20ute @NabeelAmirah @YUALI79 @Aya_Hassoun24 @SOSsamaraSOS @Saemoe1234 @alaa_eldeen123 @STawba @abousamrat @saleh0420 @Bd4Lr0XtQd1tDhg @Rahmatk_yarap @Omar_Madaniah @ibn_palestine1 @adham922 @KhaledSafi @PalastenianMaqd @7madms @hmk006 @shackshehata @khaledabushadi @3amayoup<LF>@Alb___1<LF>@aalkbaal<LF>🇵🇸🥀<LF>من يشتري اشرافهم<LF> بحذاء طفل من حلب<LF>بمخاط طفل قدبكى <LF>قهراً على ام وأب<LF>مسكينة ياطفلة صاحت<LF>فقالت أين العرب<LF>أشلاؤها قد بعثرت<LF>من حضرموت إلى النقب<LF>تصرخ تنادي بعلوا صوتها<LF>أواه أياا عرب!<LF>سحقاً لهم<LF>تعساً لهم<LF>تباً لهم<LF>بل الف تب<LF>من رأسهم حتى الذنب<LF>يتبع 2🇵🇸 https://t.co/JirHpsTjuD,sadness,no,
3348,@de__mbs الله يحميك ويحقق لك ماتتمنين ويسعدك سعادة الدارين ويحفظلك الحلوين وتشوفينهم ف اعلى المناصب ومن حفظة كتابه يارب♥️♥️,love,no,
728,اف انا وكيندال حلوين سوا 😢,love,no,
7587,@musab_cfc اصابته عدمته ولا قبلها كان خرافي,anticipation,no,
7543,سيستبشر الناس في عدن وما جاورها إذا تم تسخير كافة المبالغ المقدمة من البرنامج السعودي للإعمار لصالح بناء محطة كهربائية تحسن من خدمة الكهرباء المتهالكة .<LF>  هذا أفضل بكثير من تبديد الأموال في مشاريع ترقيعية ، لكن الكهرباء هي أولوية ملحة من بقية الخدمات .<LF>رأي يحمل الصواب والخطأ,anticipation,yes,not_hate
412,RT @sbsh__5: ㅤ   <LF><LF>  انا معڪ في شقـاڪ قبل ضحڪة مبسمـڪ♥<LF><LF>ㅤ,love,no,
3146,@Alghazaly1911 @MoHelal حرام وربنا إن الأهلي بيلعب مع منافس مبيكسبش غير بالبيجامات من بورسعيد وحكام تعرصلة في الدوري وبردك فاشل عجيبة فشخ 😁😁😂😂😂,anger,yes,hate
1516,"#الجمهور_بيقول_اكرامي_غور<LF>كداب يا حرامي يا نصاب رجع فلوس الاعلان اللي لهفتها يا نصابين<LF> عايش ف دور بوس الشعار والفانلة وهم فاتحين المزاد علي نفسهم ألا أونا, ألا دوي, ألا تري .. واللي يدفع اكتر يشيل البيعة عصر الاغتراف 😂😂 https://t.co/Ipo9N8VlcD",anger,yes,not_hate
5745,@Na00Q7 اذا مو افخم افتار بتويتر https://t.co/MRgdoTfdjq,confidence,no,
7668,«المواصفات»: إلزام المستوردين والمُصنّعين بتحديثات جوهرية لترشيد استهلاك المياه<LF><LF>https://t.co/z5aBDvBL1D<LF><LF>#المواصفات #الترشيد #المياه https://t.co/CfihS0x8eo,anticipation,no,
825,@alghofaily7 ماشاء الله تبارك الله 🌹.                                             ألف مبروووك ياأبوراشد هنيئاً لكم بالابن راشد أسأل الله تعالى له التوفيق في الدنيا والآخرة وشكر الله سعي والديه ومتعكم بالصحة والعافية,joy,no,
3267,تحيه شرف لك يا دياب اثبت انك انسان وطني بزمن جعجع الماسوني وجنبلاط الصهيوني وسعد كلب شبيه محمد بن سلمان بكل صفات والاجرام https://t.co/1elKzHtPLi,disgust,yes,not_hate
3974,RT @NoorKhwaga1907: @BG871996 الأصل بان خلاص<LF>هو أصله قذر الفلوس بتتحكم فيه<LF>#الجمهور_بيقول_اكرامي_غور,disgust,yes,not_hate
616,@rr_roro3 بسم الله ماشاءالله ربي يحفظها عسل 💞💞,love,no,
114,@IsmaeelK21 إذا كان هذا الكلام صحيح فهو فسسسساد ولااعتقد ان جهاز مثل هذا يفتقر للخبراء واهل الاختصاص,anticipation,no,
417,قوميز واللمسه ياخي 😍😍💙💙💙 #الهلال_العداله,joy,no,
3069,كن جميل الخُلق تهواك القلوب ❤️,optimism,no,
1625,@Do_Reemi أنا صراحة أتغدى كل خمس أيام,neutral,no,
7113,@alfahad_3020 انت من اي ارض طلعت 😒من انت ماعرفك وش اسمك متى طلعت من سباتك🙇🏻‍♀️,disgust,no,
6748,RT @Faisal09028544: اذا ارتم حل لقضية الشهادات العليا <LF>فادخلوهم لوزارات الدولة كافة وفسحو المجال امامهم للنهوض بالواقع المزري للبلد <LF>#قرار_…,anticipation,no,
8471,RT @UnNoof1: تبي تنذل وتنزل على مخنثتك وتدفع ياكلبي ؟ تعال خاص #كلب #عمه,neutral,yes,not_hate
4185,@Turki_alalshikh #اليوم_الوطني بشعار #همة_حتى_القمة <LF><LF> ياعظيمة .. والعظام اسيادك<LF> والقلوب بحبّهم ملتمّــة ؛ <LF>🌴 تَنعمِين .. وينعمَی حسادك..<LF> تَغنمِين .. وتعتريه الغُمَّة .. https://t.co/1kzvw6oV9w,joy,no,
2896,@SamarAqlan اليوم ماشي بالشارع وفي طفل يصيحلي خروف ويضحك كان لو بيدي اطلع ارمي من البلكونة 😂😂😂,anger,no,
2774,@KenaniMays جامعة جباية<LF><LF>كل شي متوقع منها,anticipation,no,
2082,البثُّ المباشرُ ::<LF><LF>لصلوات الجمعة المباركة لمكاتب السيد الأستاذ الصرخي الحسني- دام ظله - في عموم محافظات العراق<LF><LF>اليوم الجمعة الثاني من ذي الحجة1441 هجرية<LF>الموافق 24 تموز 2020 ميلادية<LF><LF>#الصدر_لم_يطلع_علي_التاريخ<LF><LF>لمشاهدة البث المباشر على الرابط التالي :<LF>https://t.co/TxMpHGbheq https://t.co/kuPzleeTf2,neutral,no,
753,يمه قلبي بيطلع من مكانه,fear,no,
2546,RT @ABEER30733283: هديتك مبلغ كاش 💸<LF>-فقط رتويت وتابع<LF>@ask__taibah <LF>• السحب من الرتويت مُوثق بالفيديو.,neutral,no,
7420,@HusamKh_ مبروك مبروك ،،، وبارك الله لكما وجمع بينكما في خير.,joy,no,
3969,@SEkramyofficial دا اسمه الاي كلام و اللي هايركز في ما بين السطور هايعرف حقيقتك و دورك في الفرقه ايه.<LF>معلش جت اوت يالا جمب صحابك طلعت متفرقش عنهم حاجه<LF> محدش هايشتري كلامك المنمق المره دي.<LF>بس يا خساره مش هتلاقي حد المره دي يقولك <LF>((معلش معلش .. اكتب مايهمكش)) !!,anger,yes,not_hate
3373,،،،،،،اسمـك على قلبــي نقشـتــه عناويـن<LF>منطـق لسانــي والعــرب يفصحونــه<LF><LF>،،،،،،،حبك جرى فالقلب مجـرى الشراييـن<LF>حبــن بيـوت الشعــر مايــوصفـونـه<LF><LF>يسعد مساءكم 🌹 https://t.co/WlawoB3wcs,love,no,
5726,RT @albreak_m: الحمد لله 🙏🏻🙏🏻<LF>الف مبروك يازعماء 💙,joy,no,
4107,مافيه فاران ينقذك ي منفوخ https://t.co/yDKeOXiwjl,disgust,no,
2444,@kookexl @easybezy وينها خل تجيني اتفاهم معها https://t.co/RtuknypmN8,neutral,no,
4380,@TurkiShalhoub الا لعنه الله. على الظالمين,anger,yes,not_hate
7723,RT @MamySasa: عبيد الفلوس عديمي الضمير <LF>#سيف_وفايق_مرتزقه https://t.co/KOKgFZbAfM,anger,yes,not_hate
1066,RT @azizoula: (إدارة الملعب نفت علاقتها برش الملعب)<LF>هذا أغرب وأعجب وأغبى نفي،،<LF>تملّص من المسؤولية على كيفك<LF>لكن لا تنعت نفسك بالفشل,surprise,no,
3913,للاسف العرب لا يقرأون التاريخ ولا يتعلمون منه انظر كيف تعاملو الصهاينه مع ابنهم المحبوب انطوان لحد <LF><LF>مقطع من حلقتي باليوتيوب <LF>https://t.co/XogFKS1gI1<LF>#القدس #كويتيون_ضد_التطبيع #خليجيون_ضد_التطبيع https://t.co/VImlmiUEeQ,pessimism,no,
5287,بعض الإعلام زبالة وخصوصا الفضائيات الإخبارية الممولة بالبترودولار فذمتها وذمة اصحابها والعاملين فيها تباع وتشترى بالنكله ..!!<LF>#داوديات https://t.co/C26XbxJFHM,disgust,yes,not_hate
5536,#الملعب_للسيستاني<LF>كل تصرف من ابو محمد صدرْ<LF>حكمه عقلانيه تدفع كل خطرْ<LF>واجه الشدّات كلهه ابكل صبر<LF>وابد مامل وجزع عقلاني<LF>هاك اخذ مني العهد شمتاني<LF>مغرم انه ابحب علي السيستاني,anger,no,
7744,الله يلعنك يا البكس القم يلا,anger,yes,not_hate
8002,@Doaa2274 @nouuranmamdouh جرامر ايه اللي سهل يا وليه؟ تعالي b1 هنا ف خناقات,anger,no,
5387,@Nasseraawi @FN_147 😂😂😂😂😂😂😂 فعلاً سلك لنفسك ايها الاستثنائي #الهلال أسوء فريق سعودي وانت اقوى فريق سعودي حتى البطوله العربيه ما أخذتها,disgust,no,
5732,@Aldowayesh حسبي الله ونعم الوكيل ،،<LF>تغريده مكتملة الاركان ...لتأكيد ان هؤلاء يهدمون ولا يبنون ..يسيئون ولا يدعمون..<LF><LF>من سنوات وامثال هؤلاء الاعلامين ... هم من كرسوا مفهوم التحزبات في العالمي بين اعضاء الشرف و اللاعبين والجماهير ... واعطوا رساله بأن بيئه العالمي طارده <LF><LF>الله يكفينا شرهم,anger,no,
3498,كلنا معك يا ريس كن اوفى اللاعبين المخلصين للشعار ❤️💚 #كلنا_مبولحي https://t.co/4fTo2zJXrW,love,no,
2738,ابتسم لوكان جيبك قد فضى<LF><LF>👇👇👇👇👇😔😊 https://t.co/TopN4Qdyky,optimism,no,
5052,في ودائعك دائمًا يالله أرواحنا و أهلنا و من نحب ليطمئن كل قلق يبعثر أنفسنا.💙,optimism,no,
4000,RT @iix_s16: #العام_الدراسي_الجديد<LF>اصحاب المقررات العمليه : https://t.co/TYunGMecPE,neutral,no,
1568,الاعتدال :هو ان يشتم الاغم الشيعي المراجع والقاده في العراق وايران ويحملهم مسؤولية فشل الحكومة .! زين همه شعليهم ؟!!! والنواب الاكرار ؟!!! والسنة ؟!!! وارهاب السعودية ؟!!! والامارات ؟!!!<LF>🤫اسكت يمعود 🤫اسكت هاي انته شنو من طائفي انته شلون تحجي بالطائفية 🤭🤭🤭,anger,no,
2427,@alakhabir2002 @irisstore_ شفتهم قبيل وجاية اوريك ليهم كنتاا😭😭,neutral,no,
3746,اخر هدف مع الهلال ان شاء الله,optimism,no,
6833,مدام ان خاطره يبي <LF> سكة الخذلان <LF>فـ من غير مايدور ليا اعذار ، عاذره<LF>حضنت النجوم <LF> ونمت راضي وانا زعلان<LF>اهم شي ماخليت ( حاجه بـ خاطره ) !!<LF>#حياة,sadness,no,
8153,@mywifi20 اخوي كلاسيك عندي مبلغ في البي بال وابي استرده ع حسابي كيف الطريقه,love,yes,not_hate
1687,عندك السومة و تخاف ! عيب و بس,confidence,no,
851,@i6__80 اريح للدماغ من صجة القروب ..تكون نايم ومن تقعد الصبح الف رساله وكلها خرطي ومهايط,disgust,no,
3546,RT @22z27: ❥<LF><LF>┇<LF> •<LF> ❥<LF>┋‌<LF><LF>⊰✾⊱<LF><LF>أفلا ينظرون الى الإبل كيف خُلقت♥️<LF>⊰<LF>✾<LF>⊱<LF><LF>❥ ˓٭˛ ، https://t.co/g2kW8Zw0ih,anticipation,no,
6303,RT @i1PqKQV18nHbFzX: الشيطان الأكبر لم يكن أمريكا فقط <LF>بل كل دولة تخضع لقوانينها وجرائمها وتؤيدها <LF><LF>#يجب_أن_تخرج🇮🇶🇮🇷🇱🇧,anger,yes,not_hate
895,@Sarakoranyy @ronyhmdy @Nadaelbeheryy خليهم ينفعوكى ياختى خلاص هناء راحت عليها,pessimism,no,
4592,RT @faljubairi: سؤال لو ابتاجر بالكضية ظنكم بيجيني فلوس .. والا ماعاد يمديني ؟؟؟؟,disgust,no,
6401,@Alhilal_FC الله يوفقكم ويحفظكم يارب وفالكم الفوز يارب 💙🙏,optimism,no,
5878,RT @al_messila_: رجالات الدولة الحقيقيين لا يسعون جاهدين لبيع قطاعات الدولة بإسم الخصخصة ، بل هم من يطورون قطاعات الدولة و تنميتها .,anger,no,
335,RT @Raniaafouad21: صاروخ البيبسي دا بينعشني انتعاش ولا اروع احلي من ميت كنزايه❤❤❤❤❤❤❤❤❤❤,joy,no,
2839,@dralhifzi تغريده غير موفقه من مسؤول سابق ..<LF>من حق هؤلاء الاطباء مقاضاة سعادته على هذا التشبيه المهين لهم وفقا لنظام مكافحة الجرائم الالكترونية خاصة وانهم معروفين ومحدد موقع اعلاناتهم طريق ابها - خميس مشيط ...,anger,no,
3087,@hilalstuff كل خصم في المباريات الست القادمة هو خصم قوي<LF>ومباراة الفتح خير دليل وان شاء الله تكون مباراة الفتح مفتاح الدوري الاستثنائي رقم 16 في تاريخ كبير آسيا<LF>الدوري مازال في الملعب متبقي 6 نهائيات الفوز في 3 منها يعني تحقيق اللقب رسميا ان شاء الله<LF>احترام الخصوم مفتاح الفوز بحول الله 💙,anticipation,no,
4611,تأتي ساعة الصباح لتعطيك فرصة إستقبال يومك الجميل المشرق 🌞❤️<LF>صباح متجدد بالأمل والتفاؤل <LF>صباح يحمل معه البشارات السارة بإذن الله⁩<LF>صبحكم الله بالخير ♥️❤️🌹<LF>#صباح_الخير,optimism,no,
1348,@5_Manarr انتتتتتبهي لكلامه اقول ممنوع النوم,joy,no,
1015,RT @dulaimia__: #حريق كبير في فندق ترينيمار ب #إسبانيا https://t.co/9GOWrMOqEJ,neutral,no,
2816,#ميموري_النسائي 100مل🖤🌹<LF>عطر للسيدات أصحاب الذوق الرفيع بمكونات تجعلك تضج أنوثة وجمالًا وتسلط عليك الأضواء في كل مكان😘🌸<LF>♥️<LF>احصلوا عليه بسعر535جنيها😍<LF>توصيل مجانى داخل القاهرة 🏍<LF>لمشاهدة باقي المنتجات ومعرفة المكونات والاسعار عن <LF>طريق زيارة المتجر عبر الرابط في البايو👆 https://t.co/4rdaMfqBNr,neutral,no,
1631,كيف احضر الدورة ؟<LF>١/من توصلكم الرسالة النصية ادخلوا الرابط ودخلوا بياناتكم وبتوصلكم رسالة عالايميل شكرا لتسجيلكم ...وبيعطونكم اسم الدورة ووقتها ( بتوقيت الرياض ) والرابط حق الدورة .<LF>٢/وقتوا المنبه قبل وقت الدوره ب ساعه عشان تستعدون نفسيا وتتفرغون من كل شي حولكم . https://t.co/0SuVkhvwjI,neutral,no,
2489,لايفوووووتكم iHerb<LF>تخفيضات ايهرب + كود خصم ايهيرب يضاعف حتى التخفيض<LF>30%<LF><LF>كوبون الخصم هو ⬅ AQG4939<LF><LF> ** شحن مجاني اذا تعدت طلباتك ٣٠٠ريال<LF><LF> https://t.co/RYPBme1mAc,neutral,no,
3730,@JbreelAbudiyah ليس مستغربا على جازان كل هذا الجمال والصلاح والإصلاح في كل اداراتها وجهاتها <LF><LF>لا يتجه المواطن البسيط الى اي جهه الا ويخرج مستبشرا سعيدا بالتعامل الطيب والاسلوب الجميل .. الله أكبر الله أكبر,joy,no,
6905,الله يرحمك ياوالدي ويسكنك الجنة ابيض وجهه حي وميت عند نفسك وأهلك وجيرانك وربعك وجماعتك <LF>تاريخ حافل بالعطاء وعمل الخير والطيب والكرم والعز والخوه والامانة والفزعه<LF> والحميا للقريب والبعيد..<LF><LF>#مهدي_بن_دبسه https://t.co/XS0O0I7RiU,love,no,
8073,@MeDo0o0123 لوبي الجمهورية البقشاوية متغلغل ومسيطر على الادارة<LF>كلما طرح المتحدثون الرسميون للجمهورية اسم<LF>تحصله اليوم الثاني مجتمع بالفريق !!,surprise,yes,not_hate
