id,text,label
1917,أَنَا هُنَا لِأَنِّي أَفْهَمُ مَدَى صُعُوبَةِ هَذِهِ اللَّحْظَةِ بِالنِّسْبَةِ لَكَ.,hope
1828,انهض اخي لا عليك فغبار قدميك اشرف من الملوك والحكام المتخاذلين ..,hope
6233,لَجَّت عُتَيبَةُ في هَجري فَقُلتُ لَها تَبارَكَ اللَهُ ما أَجفاكِ يا مَلَكَه إِن كُنتِ أَزمَعتِ يا سُؤلي وَيا أَمَلي حَقّاً عَلى عَبذِكِ المِسكينِ بِالهَلكَه فَقَد رَضيتُ بِما أَصبَحتِ راضِيَةً ها قَد هَلَكتُ عَلى اِسمِ اللَهِ وَالبَرَكَه,not_applicable
9187,السنادي انشاء الله نصعد كاس العالم للانديه يا ريش وربنا معاكم في الاوليمبياد,not_applicable
6283,RT @DozerLiz: فتاة جذابة الزوجة العربية كبيرة الصدر عارية #sَُex #seَُxy #dun #سـكـــسًْ #سِِكُسْ_كتَاب,not_applicable
4208,بيوحشني صوتك الهامس بسرح لما نتهامس في صوتنا لما يتلامس,hope
224,....... لو وجهت سؤال إلى الروافض الشيعة المشركين بالله عبدة الأوثان الأصنام والاضرحة والقبور مَنْ خلق السموات والأرض؟ فسيكون جوابهم : ( علي بن أبي طالب رضي الله عنه) لأنهم تركوا عبادة الله عز وجل، وعبدوا المخلوق الضعيف علي بن أبي طالب رضي الله عنه,hate
8915,في رد المقاومة على #قمة_العار وجرائم الاحتلال، إطلاق نار يستهدف سيارة للمغتصبين الصهاينة في بلدة حوارة.,not_applicable
6469,: لا يستقيمُ الحُبّ الاّ علي ساقين .ساقُ الاهتمام وساق الاحترام .اذا فُقِدَ احدهُما فهو حُبٌ اعرج والحبّ الاعرج لامكان له…,hope
9267,@Lawmohyemen لا تنسئ نفسك انك إلى بداية ٢٠١٨ وانت حوثي بامتياز,hope
846,@bo_saleh_kwt بس نتمنا ناخذ الخبر من جريده كويتيه مو وافد عراقي مقيم بالندن يملك ثمانيه تسعه عشره حساب وسناب كل يوم له راي بالمدح لاشخاص على مشتهانا ..!,hate
4289,ده احتفال الاوليمبياد!!,hope
5560,أَمسى نِقُولا في الضَريحِ فَلَم تَزَل أَسَفاً بَنو النحّاسِ تندُبُ فَقدَهُ شَهمٌ لَقَد أَبكى الفَضائلَ مِثلَما بَكَتِ القَوافي وَالصَحائِفُ بَعدَهُ تَسقي السَحائبُ كُلَّ يَومٍ تُربهُ وَملائِكُ الرَحمَنِ تَغشى لحدَهُ تُمسي إَليهِ بِالسَلامِ مؤرِّخاً أَبَداً وَتَغدو بِالمَراحمِ عِندَهُ,not_applicable
2551,: السيد الصرخي الحسني : معرفه فسق ومنكرات فقهاء الضلال معرفه ضروريه تكديس الاموال سرقه الاموال ارتكاب المحرمات...,not_applicable
117,انجح واقذر وأخس واخبث جاسوس وعميل للموساد الإسرائيلي في التاريخ 🇮🇱🇮🇱 الخسيسي أقذر مخلوق بشري راضع زباله 🐷 https://t.co/ywyE87asrz,not_applicable
8837,@S_Glory1 @football_ll55 اقذر اللعيبه اخلاقيا طلعو من ناديكم تقدر تقول وش كان اسمه الي كنتو تقولونه عنهم ؟؟ يامثقف,not_applicable
5966,مريم حسين تسب السعوديات وفي لندن تتمحن عند السعوديين تدور الكاش ???? . لا وبحسابها تقول احبكم اعشقكم بدون مصلحه???? . والله من الرخص ????,not_applicable
8195,: مطار دبي اللهم احفظ الامارات و اهلها من كل شر و سوء، اللهم و ارزقهم الخير كله، اللهم لك الحمد و الشكر و الفضل و المنّه,hope
8659,: اذناب ايران الاشكال هاذي اعداء الانسانيه ولسلام الخليجي ولعربي ولعالمي الله ينتقم منهم قولوامين عينات مستحيل اهضمها h…,hate
7489,أحمدي مشجع اهلاوي مُدلس ومنافق لدرجة أنه نسي إن اختراع تزوير التاريخ الكروي في مصر هما اللي اخترعوه، أوعى تبقى عبيط زيه https://t.co/7d0DNr72MC,not_applicable
5,قطعان الهمج الهندية عبدة البقر و ما انحط به العقل يعتدون على مسجد للمسلمين و فروخ زايد ينشئون لهم المعابد في جزيرة العرب اللهم انا نبراء اليك منهم و من العرب المسلمين و علمائهم الحمقى الذين يرون من يعتبرونهم ولاة يعثون فساد في الدين و لا يحركون ساكنا فهل هذا هو الاسلام !!!؟؟؟ https://t.co/1vuvbiGYP4,hate
5342,@aljabri_salah @Alhadhramy3 كذاب ايها المشرد الدحباشي الحقير,hate
4324,@ATEgypt @dandrawy_hawary شوف سدكم اثيوبيا قطعت ماي عنكم قال تنميه وبطيخ واقتصادك منهار,hate
1063,السيسي يشيد بـ تجنب التخريب ويكافئ المصريين بقرار صادم سيسي تخريب مصريين قرار,hate
2590,انا نفسي الاقي حد قطري بجد في الاوليمبياد ده 😂,not_applicable
8434,@a_alfreh اللي على راسه بطحى يحس حس عليها عاداتكم .. وتقالديكم تشجيع الفرق الاخرى,not_applicable
3735,كده مرتضي واخد ضمانات إنه هيخرج منها https://t.co/ILLgikYDyw,not_applicable
3517,مااحوج اخوانكم المستضعفين لدعائكم فانصروهم بالدعاء.. انّ ربّي قريب مجيب وهذا منهج رسول الله صلي الله عليه…,hope
6986,@RaymondFHakim هذا الخSيس اختصاصه تدمير المسلمين فقط الله يورينا فيه عجائب قدرته الله يجعله يطلب الموت ومايلاقيه,not_applicable
6767,ومن اي الطلاسم ذاك السحرُ في عيناك,not_applicable
5622,@mamoghamdi @remye99 @Omar_Madaniah ليش اخر التغريدة قايل اسم ابوك؟ الله يحشرك مع معاوية ما عربي متصهين,hate
1605,وليقطعوا اي صله لنا بمن انجز وصنع أعظم حضاره اشرقت عليها الشمس منذ ماقبل التاريخ نسبوا مجدها الماضي أما الى كائنات فضائية وتسخير الجنوالسحر والخزعبلات التي دائما ما نراها ،، أو إلى أمم اخرى أقل مرتبه من أجدادنا ادعوا انهم علموا اولاد النيل الحضارة https://t.co/HkfaZ4WKD0,hope
1733,الرمايه ربنا يكرمنا بس انا بقلق من التهويل و الثقه الزياده عن الحد ، مافيش شيء مضمون في الاوليمبياد,hope
9196,ازاي اسماء,not_applicable
3812,كلّ النساء تُحلّيها خصائلُها الاّك انتِ فانتِ من يُحلّيها ♪ ❥ شعر ؛ غزل ؛ صباح الخير 🎵❤️,hope
9472,اتابعك من دون ما تدرين اتابعك و ان غبتي ينتابني خوف واهتم ﻷمرك كني اهتم ﻷمري حنايا الشوق,not_applicable
1761,أَسبَلَت عَبرَةٌ عَلى الوَجَناتِ قَد مَرَتها عَظيمَة الحَسَراتِ لِأَخِ سَيِّدٍ نَجيبٍ لِقَرمٍ سيّدٍ في الذُرى مِنَ الساداتِ سَيِّدٌ وَاِبنُ سادَةٍ أَحرَزوا المَج دَ قَديماً وَشَيَّدوا المَكرُماتِ جَعَلَ اللَهُ مَجدَهُ وَعُلاهُ في بَنيهِ نَجابَةً وَالبَناتِ مِن بَني هاشِمٍ وَعَبدِ مَنافِ وَقُصَيٍّ أَربابِ أَهلِ الحَياةِ حَيُّهُم سَيِّدٌ لِأَحياءِ ذا الخَل قِ وَمَن ماتَ سَيِّدُ الأَمواتِ,hope
5401,الحُبُّ يبتلعُ الأَتعابَ قاطبةً فمالِكُ الحُبِّ لن يستشعرَ التَعَبا ومَن غدا فاقداً حُبَّ الإله فلا يَزالُ بينَ الوَرَى طولَ المَدَى تَعِبا,not_applicable
2739,الناس دي مش بتعرف تطبخ ازاي بس !!,not_applicable
2472,وأغيدٍ يسألني ما المبتدا والخبرُ مثلْهما لي مسرعاً فقلتُ أنتَ القمرُ,not_applicable
6738,لـو عهـود الحب مَـره يـا قمر هـانت عليـك لـو ساعات الصبر مُره نحتمل علـشان عينيـك 💗 طلاليات,hope
6891,لَقَدْ أُعْطِيتُ ثَلَاثَ نُجُومٍ عَلَى مَوْقِعِ Goodreads وَأُشْعِرُ أَنَّ ذَلِكَ كَانَ سَخِيًّا إِلَى,not_applicable
7943,😂😂😂 انا خايفه ادخل تويتر مو بس حسابك,not_applicable
4206,قـالـو نـحيف قـلـت كـالـخيزرانــه خصله نحيف يعجز الوصف دونه قالو الشَعَر قلت اذبحوني ع شانه لاشـفـته وشـعره يـغـطـي امـتُـونــه,hope
6371,تراجف ايديني من البرد وقول يارب دفئك للضعاف ماتوا من البرد والجوع والظلم في سوريا وفي العراق,hope
232,هيا كيف يا آل كعب الأحبار حد بايثبت إيمان جدكم معاوية الكافر؟ https://t.co/ncsPnh6Tgc,hate
8258,لان المجاهدين في العراق ارهابيين (تنظيم دوله ) لايعترفون بهم مو مثل سوريا فيها فصائل معارضه مصادق عليها امريكيا,not_applicable
7561,الاوليمبياد يارجل مو مونديال,not_applicable
6168,ربنا يصبرهم.,hope
3596,إذا تجرّدتُ عن وجودي كنتُ أنا ألهو على الشهودِ وكان كوني لأنَّ عيني عينَ شهودي بلا مزيدِ,not_applicable
6288,: احــببتـــــكـِ بـ قـلـبٍ يـري فـيكِ شـيء لايـشـبه احـــدا .! ⚘❤⚘❤ انت عشقي وكفئ قروب كايدهم للدعم له,hope
4632,@sahwaeg السؤال المهم اذا كان الأفراقة جنوب الصحراء هم أصحاب الحضارة المصرية القديمة لماذا لم نري اي حضارة في بلادهم الأصلية او في أي مكان غير مصر غير انهم حرامية وكمان بغباء فحضارتنا موثقة علي الجدران ونقاء الجينات المصرية يثبت ذلك,hate
125,@hussenalmoyd لو فعل ذلك لتلقى الدعم من الصليبيين فهم إخوة منذ غزوة تبوك صلى الله على من توحدوا لإطفاء نور الله الذي أرسل به,not_applicable
7641,لا علاقة لأميركا بمدير حديقة حيوان وظيفته أن يطعم الحيوانات فقرر أن يأكلها! القلاع الحصينة لا تسقط إلا من الداخل،والأعداء الخارجيّون لا يستطيعون أن يؤذوا وطنا بقدر ما يمكن لأبنائه أن يفعلوه! الموظف المرتشي عدوٌّ لوطنه، والمتعهد الفاسد عدوٌّ لوطنه،والمدرّس اللامبالي عدوٌّ لوطنه!⬇️,not_applicable
6229,ايمن يونس ده رغاي فشخ وحورتجي,not_applicable
1296,لا تجعل كبريائك يقف في طريق عودتك لمن يحمل لكَ اكوامًا من الحُب❤️,hope
1976,تلك هي اسرائيل بعيداً ومن هنا تم قصفها ع ايدي ابطال لبنان ✌????️  مليتا  حكايه الارض للسماء,hope
9540,أما تَرى حُسنَ بَناتِ البَرِّ مقيَّداتٍ في عُبابِ البحرِ مأسورةً لولا وِثاقُ الأسرِ صَدَرْنَ عنه خالعاتِ العُذرِ نِيطَ بها كلُّ خَفيفِ الخَصرِ سارَ وما يبرَحُ قَيْدَ شِبْرِ تَئِنُّ كالمضرورِ لا مِن ضُرِّ تُحصَبُ منه بندىً كالدُّرِّ فيومُنا يومُ صَفاً وقَطرِ فهاتِها قبلَ نفادِ العُمْرِ وقَبلَ مَطويٍّ بعيدِ النَّشرِ داجٍ على ساكِنه مغَبَّر يُخفي الفتى لولاها ماءَ الذِّكْرِ,hope
9289,@aaaa_1dd ايران مهمته خراب المنطقة وليس تعميرها اعطني دولة واحدة استفادت اقتصاديا من ايران,hope
5750,RT @Mojahedinar: ♦️السافاك على رصيف الملالي #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر #آتش_جواب_آتش #IranRevolution https://t.co/jOh9BbQwrQ,not_applicable
8152,السيسي موصي بعثه مصر في الاوليمبياد يخرجوا من الدور الاول كلهم ويرجعوا بدري عشان الاكل في البرازيل غالي 󾌰,not_applicable
3086,تيشرت الاهلي والاسكارف حاضرين في الاوليمبياد,not_applicable
9131,قَدْ وَفَيْنَا لَكَ بِالْوَعْ دِ وَكَانَ الوَعْدُ دَيْنَا وَحَكَمْنَا لَكَ بِالإِيْ ثَارِ بِالْحَظِّ عَلَيْنَا بِبَدِيْعٍ مَا رَأَيْنَا مِثْلَهُ فِيْمَا رَأَيِنَا فِيْهِ لِلْحُسْنِ مِيَاهٌ لَوْ تَصَوَّبْنَ جَرَيْنَا فَهْوَ لَوْ يَكْرَعُ ذَوْدٌ فِيْهِ يَوْمَاً لاَرْتَوَيْنَا أَوْ جَرَى لاَنْبَجَسَتْ مِنْ هُ اثْنَتَا عَشْرَةَ عَيْنَا زِيْنَةٌ تُهْدَى إِلَى كَفْ فِ فَتًى زَادَتْهُ زَيْنَا,not_applicable
6882,@EdyCohen وعشان كده اليهود بيتظاهروا طلبا للحريه و العداله وضد تكبيل السلطه القضائيه . https://t.co/xwTy0Q4wc0,hate
9160,النُّكْتَةُ الْمُضَحِكَةُ تَجْعَلُ الْحَيَاةَ أَكْثَرَ زِينَةً.,hope
7673,ضيم غبنه خيانه جلطه صدمه,not_applicable
3345,ماهو مشممقن بقي مش احل صح وانقل غلط 😭😭كده اوفر بجد اوفر😭😭😭😭,not_applicable
8172,@Marea_Elshame معاوية صحابي وهم حثالة مشركة قاتلهم الله .,hate
9275,تجلى لنا المولى الإمامُ محمدٌ على أدهم قد راق حُسنُ أديمِهِ فأبصرتُ صبحاً فوق ليل وقد حكى مُقَلّدُ ذاك الطِّرف بعضَ نجومِهِ,not_applicable
5870,@Emayasophiawar1 اضف عليهم الولي السفيه و بشار المجرم,hate
6506,86:  صوتك هو حبيبي الثالث  بعدك وبعد عيونك ~ بوح غزل,not_applicable
2797,خايفه من يوم التخرج اتمني ان هالسنه تكون اطول سنه في حياتي 💔,not_applicable
918,السعوديه الثالثه في السمنه تباً لكم مرهلين وش قعدني معكم,hate
1646,أبدين وصلا إذ رحمن متيما وأرين هجرا إذ خشين مراقبا فنظمن من در المباسم جامدا ونثرن من در المدامع ذائبا كم قائل ورأى حجاه مدبرا من بعد ما لاقى نداه واهبا ذا جود من نسي العواقب عزة وسداد من قبل الأمور تجاربا يا سيدا لسنا نرى بفنائه في الناس إلا راغبا أو راهبا لولاك لم تكن الرياض خلائقا للآدمين ولا البحار مواهبا,hope
5122,وما كنت ممن يدخل العشقَ قلبهُ ولكن من يبصر جفونكِ يعشقُ تصميمي تصميم رمزيات جده صباح الخير مساء الخير…,hope
5126,الآن أيقنت أني من ذوي الأدب لما ريت يدي صفراً من النشب,hope
4621,أَشْعُرُ بِالْاِشْمِئِزَازِ مِنْ نَفْسِي لِكَوْنِي هَكَذَا,not_applicable
6809,@numceo طيب الي يهوديه و له رغبه يغير دينه يصير ملحد او لا ديني او مسلم او مسيحي عادي او قتل زي المسلمين,hate
364,@hussinalezzi5 انتم والاصلاح وداعش وكل خنازيركم هزمناكم بكل سهولة لماذا لاننا ارجل منكم واشرف منكم ماذا انت قائل لا تحاول ترد اقلك كفئ كذب 32 سنة ملينا من كذبكم ونعيقكم,hate
2125,حبك ليا غالي عليا احسه بقلبي و اشوفه بعيني حبك ليا بيطمني بيعيشني احلي سنيني ♥,hope
8150,نعمل ايه نعمل ايه ؟؟؟؟ نسجن هشام جنينه اللي بيكتب تقارير الفساد ????????,not_applicable
8717,@AbubakrSalafi @TurkiShalhoub وما دخلكم أنتم في أهل السنة أنتو وهابية سلفية تكفيرين لا هم لكم إلا تفرقة المسلمين حسبنا الله ونعم الوكيل فيكم,hate
55,الْخَوْفُ يَسْتَلِمُنِي عِنْدَ النَّظَرِ إِلَى الْأَشْخَاصِ الْمُشَبِّهِينَ.,not_applicable
638,@abuhamzahasanat ضاقت بك أرض الله رحت تجالس الإباضي الخارجي الجهمي الخليلي؟! هو يكفرك أصلا ويراك خالدًا مخلدًا في جهنم!,hate
302,غرق قارب عتد ساحل ايطاليا يحمل عشرات المهاجرين وانتشلت 40 جثة وما زال البحث جار عن بقية الجثث دول الخليج الثرية تفتح ابوابها لملايين العمال من الهند المعادية للعرب والمسلمين وتغلقها امام العرب اللاجئين تتركهم يموتون غرقاوطعاما لحيتان البحر اي قلوب قاسيةهذه,not_applicable
5811,يسقط حكم السيسي، يسقط حكم العسكر، الداخليه بلطجيه.,hate
1276,عملتلي ريتويت اذاً هي جميله *.*,not_applicable
4432,قطر خاشه الاوليمبياد ب25 لاعب .. اللي يبي يخنب قطر يستغل الفرصه الشعب كله في البرازيل 😂😂😂😂😂😂😂,not_applicable
3644,فقد قتلوا ملايين الموحدين، ومكّنوا كلّ عدوٍ كافرٍ وأعانوه، ومهدّوا له وساعدوه لقتلهم، فليست دماء السوريين والعراقيين وفلسطينيي الشتات واليمنين والأحوازيين وغيرهم بأهون من دماء الغزاويين ولا أرخص! #قمة_العقبة_خيانة,hate
4143,إلاّ المغرب، حكام الجزائر حلفوا على كسر المغرب مهما تطلب جهدهم من مال أو من وقت، و ان شاء الله مصيرهم الفشل كما كان الفشل مصير العثمانيين دخول المغرب (ربي يخلي لنا أخوانا العرب و بالاخص الخليجيين) https://t.co/Ft66d4qs8N,hope
2878,تجربه انسانيه عندما يعبر الطلبه لابائهم عن حبهم...كيف يكون الرد؟!,not_applicable
6493,: سهم نافذٌ ولكل سهم مستقر والحب اعذبه الــذي حَرَقَ القلوب بلا شـــرر .. 💕,hope
5240,خاص الكم متابعين بالعاميه بحبك وبالعاميه بنحبكم جميعا شام ❤,hope
9262,: ايه مش عجبك في مصر يلا يا اعلام مطبلاتي ????????,not_applicable
6937,كالغيثِ لكنْ ذاك من أمواهِه يُروَى الخليفةُ وهْو من أمواله أَقسمتُ ما للسَّيفِ يومَ جِلادِه كمَضائه في الحَقِّ يومَ جِداله وسِجالُه سُحْبُ النَّدى وعَطاؤه كالوَدْقِ يَخْرُجُ من خِلالِ خِلاله,not_applicable
7240,والله الاوليمبياد دي من الحاجات العظيمه جداً اللي في الدنيا,not_applicable
2593,ينتشر نفخ البنقو هذه الايام في السودان  السودان جميل لا اقامه لا كفيل,not_applicable
2393,: ،، صبااحي يقتضي وجودگ .. °° گي اشعر بروعته °° صَبااحِي انت،، صباح شوق …,not_applicable
523,@Algamss اعلامي صفراوي كذاب حسبي الله عليه يروح لايران ويشجع فولاذ,hate
6376,@MokhtalatOff دعوه لعمل حظر لصفحه السبوبه المختلط,not_applicable
6981,@abduhfaiz73 وتوقعي والله أعلم بأن هذه القبائل التهاميه العسيريه ازديه وقد تكون من عك بن عدثان بن عبد الله بن الأزد بن الغوث بن نبت بن مالك بن زيد بن كهلان بن سبأ بن يشجب بن يعرب ابن قحطان. https://t.co/G6z7PnXEXg,not_applicable
6677,qqq والله خايفه من تاسونامي,not_applicable
3900,اعشق لمعه عينيك واعشق ابتسامتك واريدك بجانبي طوال العمر,hope
9482,ابراهيم عيسي: مصر اللي اد الدنيا صغرتوها قوي في الاوليمبياد بالبرونزيتين وعنجهيه لاعب الجودو الرافض مصافحه الاسرائيلي الذي غلبه 100/ 0,not_applicable
5585,أَنَا وَاثِقٌ مِنْ قُدْرَتِي عَلَى التَّغَلُّبِ عَلَى أَيِّ تَحْدٍّ.,not_applicable
9215,مش معقووول . . موراتا افضل منه,not_applicable
7956,@AJA_Egypt لو مصري يبقي ها يخربها لا يأتي اي خراب بالعالم الا من اوsخ دوله مصر بالطبع,hate
7570,: هيا ولا بارده ولا مبتحسش، هيا خايفه تحس تاني تضعف.,not_applicable
6777,@HMeghribi راكم غالطين فالتعبير. #المغرب يحل محل #الصهاينة الخنازير في افريقيا. الصهاينة اليهود و ليس فرنسا. صححوا معلوماتكم.,hate
671,albishri: لاتستغربوا الكذب الاصلع والصفاقه من زبانيه حسن البنا و سيد قطب,hate
4188,في هذا المكان الغريب طلب ملك الاردن يد زوجته الملكه رانيا! الملكه رانيا زوجته…,not_applicable
666,@trend_pase لعنة الله على ال سلول الصهاينة,hate
3266,: المغرب يراهن علي اموال الخليج لتقليص عجز الميزانيه! والعساف حاضر 🔴للمعلوميه: لدينا عجز في ميزانيتنا بنحو327 مليار htt…,not_applicable
1887,صحيح الموت فرقنا و لـكن حياتي بعدكم تشبه و فاتك رعد,hope
8472,@Kh1Asaleh @SfmazM اي بريق وناديك مثل البطريق مضيع السكة والطريق وكل موسم دعس وجلد وغريق وفي الفيفا من كثر قضاياه حطوا له صناديق المشكلة متى يفيق ويفهم هولاء المغيبون أن ناديهم ورقي وأكذوبة ولا تسئل صديق لم يبقى له صاحب ولا رفيق ولا يعترف بأنظمة وقوانين حتى لو اعطوه تطبيق ؟,not_applicable
9091,@rrec__ @AL__Muradi @xoxo_15_X @t_donkeys ما شرحتي ايضا شيء فقط تتهجمي يا جاهلة وين الشرح؟ فقط النفقة يا طفلة؟ وبعدين مين الهطف هههههههههههههههههههههههههههههه قالت هطف هههههههههههههههههههههههههههههه,not_applicable
7687,اللي تقهرني مدن ايام الثورهوالدق الصح رايات خضروجوسمح وفلوس وتوا توار حقيقيين ومع الخوارج وكلاب لمليشيات مزراطهكيف جت هذي! يي ياما دونها,hate
6031,@yousef33407944 انت ايه الي مصحيك يلا,not_applicable
6090,RT @wwi2018: موجب سوداني خميس مشيط ممكن سالب,not_applicable
6238,@bd__v كيف حقيقه وأنت حتى آسيا ماتعرفك ! الحقيقه أنك صغير يلو,not_applicable
7350,sniper1 ودعائنا لكم بالنصر ياجنود الوطن يافخر الوطن اللهم سدد رميهم,hope
7830,انت ممثل مصر في الاوليمبياد صح ؟ اه  طب خد ارفع العلم ده  بس ده علم السعوديه !!  اومال هترفع علم مصر يعني اسر,hate
760,الي مزبلة التاريخ #مرتضى_منصور,not_applicable
6254,. ساعد الاخرين اذا استطعت اما ان لم تستطع فلا تؤذهم علي الاقل . دالاي لاما . الرحمه…,hope
1906,@EKH_brk كفوووو قواكم الله ولعن الله كل خائن مرتزق,hope
3818,عَفَت أَجَلى مِن أَهلِها فَقَليبها إِلى الدَومِ فَالرَنقاءِ قَفراً كَثيبُها إِذا هَبَّتِ الأَرواحُ كانَ أَحَبَّها إِلَيَّ الَّتي من نَحوِ نَجدٍ هُبوبُها وَإِنّي لَيَدعوني إِلى طاعَةِ الهَوى كَواعِبُ أَترابٌ مِراضٌ قلوبها كَأَنَّ الشِفاهَ الحُوَّ مِنهُنَّ حمِّلت ذَرى بَرَدٍ يَنهَلُّ عَنها غُروبُها بِهِنَّ مِنَ الداءِ الَّذي أَنا عارِفٌ وما يَعرِفُ الأَدواءَ إِلّا طبيبُها سَمِعتُ وَأَصحابي بِذي النَخلِ نازِلاً وَقَد يَشعَفُ النَفسَ الشَعاعَ حَبيبُها دُعاءً بِذي البُردَينِ مِن أُمِّ طارِقٍ فَيا عَمرو هَل تَبدو لَنا فَتُجِيبُها وَما رَوضَةٌ بِالحَزنِ قَفرٌ مَجودَةٌ يَمُجُّ النَدى رَيهانُها وَصَبيبُها بِأَطيَبَ بَعدَ النَومِ مِن أُمِّ طارِقٍ وَلا طَعمُ عُنقودٍ عَقارٍ زَبيبُها,hope
6269,@HoseinMortada قطر والمغرب معروف غاياتن وخاصة قطر وسياستها لي هني اصلا الخليج ضدها بس الكويت شو وضعها؟!,not_applicable
4300,شجعوا مصر في الاوليمبياد . مصر ستبدا جولتها باذن الله غدًا بلعبه القوس والسهم الرمايه . وممثل مصر اللاعب احمد النمر .,hope
5569,: ايه مش عجبك في مصر يلا يا اعلام مطبلاتي ????????,hate
7941,لَا أَسْتَطِيع مَعْرِفَة مَا أَشْعُر بِهِ مِن قَلَق شَدِيد.,not_applicable
4164,عدد البعثه المصريه في الاوليمبياد 122 82 لاعب و40 لاعبه يعني البنات تلت البعثه وحققوا ثلثين الميداليات 2من 3 ده غير في بنتين خدوا مركز رابع,hope
5971,قد بعثناهُ لكيْ يُجْلَى به واضِحٌ كاللؤُلؤِ الرَّطْبِ أَغَرْ طابَ منه العَرْفُ حتى خِلتُهُ كانَ من رِيقِكَ يُسْقَى في الشَّجَرْ وهو أغْنى عنه من عودِكَ عَنْ رَنّةِ الناي إذا النايُ زمَرْ ليتَني المُهْدَى فيروي عطشي بَرْدُ أنيابِك في كلِّ سَحَرْ وأما واللَّهِ لو يعلَمُ ما حظُّهُ مِنْكَ لأثْنَى وَشَكَرْ,hope
3579,@NaMEY10 يخرب بيت كسك الحلو ده,not_applicable
2832,متعه الاوليمبياد اني ممكن افتح التليفيزون طول اليوم واتفرج علي ناس من كل العالم طالع ايمانهم سنين عشان يعملوا الحركات دي وانا عالكنبه باكل,not_applicable
5449,: عبد الله السعيد ربنا يحميك احمد عادل عاااش مروان محسن حاجه نضيفه بس محتاج وقت اكتر فتحي رجوله وليد سليمان مجهود جبار سعد مجتهد ع…,hope
3472,أَسْتَطِيعُ أَنْ أَشْعُرَ بِالْفَعْلِ بِالْفَرْقِ بَعْدَ مَا يَقْرُبُ مِنْ شَهْرٍ مِنْ حَثِّ الْعَضَلَاتِ الدَّاعِمَةِ عَلَى الْقِيَامِ بِعَمَلِهَا.,not_applicable
6327,أَشْعُرُ دَائِمًا كَمَا لَوْ أَنَّ النَّاسَ يَأْخُذُونَ وَيَأْخُذُونَ وَيَأْخُذُونَ وَأَنَا أُعْطِي وَأُعْطِي وَأُعْطِي، وَعَلَى الرَّغْمِ مِنْ أَنَّنِي لَا أُمَانِعُ فِي مُعَظَّمِ الأَوْقَاتِ مَعَ مُرُوُرِ الوَقْتِ، يَبْدُو النَّاسُ جَاحِدِينَ جِدًّا وَكَأَنَّهُمْ يُقَدِّمُونَ خَدْمَاتٍ جَيِّدَةً لَهُمْ جَمِيعًا وَقْتًا,not_applicable
137,لمهم ميمي 6 #محمد_السادس ماينساش يتوسط لاخراجه من سجن كما اخرج مغتصبي اطفال المغرب ، الاسبان 🤮 #سعد_لمجرد,not_applicable
7043,يومُ الفراق أهاج لي حُرَقاً وشفى الفؤادَ وسكَّنَ الأرقا قَبَّلْتُ مَن أَهْوَى برَغْمِهِم في الجهر لا خَلْساً ولا سَرَقا وأَرَيتُهُمْ أنّي أُوَدِّعُهُمْ وشرِبتُ قهوةَ خَدّه دَفَقا لولا التوادُعُ يا مليحةُ ما قَبَّلْتُ وجْهَكِ خمسةً نَسَقا,not_applicable
4892,رضيتك مولاتي وارضيتني عبدا وأمسى مملوكا فمن يحفظ الودا فإن صح لي هذا وأمسيت ملككم فقد بلغت نفسي بك المنَّ والقصدا فقالت نعم أرضى وأهلا ومرحباً فما مثل هذا العبد يستأهل الردا لك الحمدُ ياربي بلغت بها المنى لك الحمد حمداً ليس يحصى له عدا فلما بدا لي حسنها وجمالها ولهت فلم الق من عشقها بدا فملكتها روحي ومالي ومهجتي وأصفيتها مني المحبة والودا,not_applicable
2180,مختارُ هذا إن أتَى تَيَسَّرت حَالُ الأَتَا أسودُ لكن سَيِّدٌ وهو فَتًى وابنُ فَتَى له ارتضيتُ نَكشَةً لما دَعوهُ نكشَتَا تبكى عليهِ أرضُنَا إِن صَافَ فيها أو شَتَا,hope
7730,@rosemacbell @missdior456 انا اقولك صح في عندنا همج بس الكويتيات نعرفهم ونعرف مصخرتهم حتا يجونا في الرياض ويرقصون,hate
3177,",أَشْعُرُ أَنَّ الإنْتِاجَ اعْتَمَدَ قَلِيلًا عَلَى الْعُوَامِلِ اللَّطِيفَةِ لِبَيْعِ الْعَرْضِ أَكْثَرَ مِنْ اعْتِمَادِهِ عَلَى الْأَدَاءِ الرَّائِعِ",not_applicable
4854,و في نفس الوقت كانت امريكا تريد الشيء ذاته للصين في تايوان. و اليوم نرى ان الروس يتقدمون و بلادهم ما تتضرر من الحرب. اما الصين فلم تدخل الحرب و اصبحت تتدخل في الحرب في روسيا لإقافها... هذه خسارة استراتجية كبيرة ل NATO. يجب ان لا ننسى ان جهدا كبيرا لسنوات بذل قبل هذه الحرب.,not_applicable
